c_customer_id:integer,c_name:string,c_age:integer
1239,Tom Lee,25
1240,John Doe,58
1241,Bob Doe,47
1242,Eve Lee,42
1243,Bob Wilson,43
1244,Alex Doe,38
1245,Sara Lee,50
1246,Sara Lee,33
1247,Alice Brown,22
1248,Jane Lee,48
1249,Alex Brown,35
1250,Alex Lee,61
1251,John Taylor,65
1252,Bob Taylor,34
1253,Alice Taylor,24
1254,Eve Wilson,51
1255,Sara Wilson,22
1256,Sara Lee,20
1257,Jane Taylor,29
1258,Eve Taylor,62
1259,Jane Lee,37
1260,Sara Wilson,22
1261,Tom Doe,58
1262,John Smith,28
1263,Sara Lee,36
1264,Alice Doe,18
1265,Eve Wilson,23
1266,Bob Doe,37
1267,Eve Doe,60
1268,Jane Brown,50
1269,Bob Lee,44
1270,Jane Lee,45
1271,Tom Taylor,59
1272,John Wilson,45
1273,Sara Doe,48
1274,Jane Lee,48
1275,Alex Smith,29
1276,Tom Brown,36
1277,Bob Lee,60
1278,Eve Doe,67
1279,Sara Taylor,23
1280,Jane Wilson,60
1281,Eve Lee,64
1282,Alex Lee,19
1283,Eve Smith,61
1284,Jane Smith,60
1285,Tom Smith,27
1286,Bob Smith,18
1287,Alex Taylor,55
1288,Sara Smith,36
1289,Sara Brown,60
1290,Tom Smith,63
1291,Jane Doe,29
1292,Bob Wilson,61
1293,John Smith,52
1294,Tom Doe,44
1295,Alice Brown,64
1296,Alice Taylor,58
1297,Alex Smith,47
1298,Sara Wilson,22
1299,Eve Wilson,45
1300,John Wilson,27
1301,Bob Smith,44
1302,Sara Smith,32
1303,Eve Wilson,48
1304,Sara Wilson,41
1305,Alice Wilson,46
1306,Tom Doe,44
1307,Jane Lee,47
1308,Eve Lee,30
1309,Eve Wilson,63
1310,Jane Lee,34
1311,Sara Wilson,49
1312,Sara Smith,41
1313,Tom Smith,28
1314,Eve Doe,53
1315,John Taylor,34
1316,Tom Smith,44
1317,Tom Brown,48
1318,Jane Brown,41
1319,Tom Doe,62
1320,John Wilson,31
1321,Alice Wilson,43
1322,Alice Smith,54
1323,Jane Smith,66
1324,Alex Lee,24
1325,Tom Wilson,46
1326,Eve Wilson,41
1327,Tom Smith,48
1328,John Doe,22
1329,Alex Wilson,61
1330,Jane Smith,38
1331,Bob Taylor,65
1332,Alex Brown,41
1333,John Smith,50
1334,Alice Smith,60
1335,Alex Brown,30
1336,Alex Lee,59
1337,Alex Wilson,22
1338,Jane Taylor,39
1339,Alex Brown,58
1340,Jane Doe,19
1341,John Lee,49
1342,Sara Lee,24
1343,Eve Lee,60
1344,Alice Brown,42
1345,Jane Wilson,22
1346,Alex Lee,45
1347,Eve Smith,43
1348,Bob Taylor,61
1349,Alice Taylor,47
1350,Alex Wilson,66
1351,Bob Lee,30
1352,Tom Doe,40
1353,Eve Lee,22
1354,Eve Lee,29
1355,Eve Smith,56
1356,Eve Taylor,61
1357,Eve Doe,66
1358,Jane Brown,48
1359,Jane Doe,36
1360,Alex Wilson,34
1361,Alex Taylor,61
1362,Eve Wilson,42
1363,John Doe,43
1364,Bob Wilson,42
1365,John Wilson,27
1366,Jane Smith,35
1367,Alice Doe,61
1368,Alex Taylor,60
1369,Alex Taylor,30
1370,Bob Lee,48
1371,Alice Doe,37
1372,John Brown,54
1373,Alex Brown,49
1374,Jane Lee,63
1375,Alice Brown,40
1376,Alex Wilson,31
1377,Bob Brown,50
1378,Alice Wilson,20
1379,Sara Smith,51
1380,Bob Brown,45
1381,Bob Lee,53
1382,Sara Brown,41
1383,Jane Brown,63
1384,Tom Taylor,32
1385,Eve Doe,63
1386,Bob Brown,48
1387,Eve Smith,32
1388,Bob Brown,34
1389,Jane Doe,43
1390,Alice Smith,41
1391,Alex Doe,24
1392,John Lee,41
1393,Jane Wilson,64
1394,John Smith,38
1395,Sara Brown,49
1396,John Smith,58
1397,Sara Doe,49
1398,Tom Wilson,23
1399,Tom Wilson,45
1400,Alice Doe,32
1401,John Taylor,24
1402,Sara Wilson,39
1403,Sara Wilson,19
1404,Jane Brown,52
1405,Alex Brown,40
1406,Alex Taylor,52
1407,Tom Brown,61
1408,John Smith,21
1409,Eve Wilson,56
1410,Tom Wilson,67
1411,Jane Smith,42
1412,Alex Wilson,60
1413,Alice Doe,30
1414,Jane Smith,62
1415,Alice Doe,35
1416,Sara Lee,57
1417,Tom Smith,59
1418,John Wilson,48
1419,Tom Wilson,43
1420,Bob Doe,20
1421,Eve Taylor,44
1422,Jane Doe,43
1423,Bob Smith,54
1424,Alice Doe,29
1425,Bob Lee,35
1426,Bob Lee,23
1427,Sara Taylor,44
1428,Alex Taylor,52
1429,Tom Brown,33
1430,John Brown,35
1431,Bob Doe,26
1432,Jane Lee,55
1433,Jane Lee,33
1434,Eve Smith,57
1435,Eve Wilson,45
1436,Jane Doe,63
1437,Jane Lee,18
1438,Alex Doe,29
1439,Eve Taylor,33
1440,Eve Wilson,53
1441,Bob Wilson,66
1442,Bob Smith,59
1443,Alex Smith,38
1444,Eve Wilson,47
1445,Alice Lee,55
1446,Sara Wilson,36
1447,Eve Doe,50
1448,Tom Doe,62
1449,Alice Brown,44
1450,Bob Wilson,50
1451,Bob Brown,42
1452,John Lee,61
1453,Bob Wilson,29
1454,Eve Wilson,21
1455,Jane Taylor,52
1456,Jane Smith,26
1457,Alex Smith,52
1458,Eve Wilson,19
1459,Jane Lee,21
1460,Eve Lee,64
1461,John Taylor,19
1462,Eve Doe,43
1463,Alice Wilson,43
1464,Alice Smith,56
1465,Tom Doe,43
1466,Jane Taylor,55
1467,Bob Doe,62
1468,Alex Taylor,41
1469,Sara Taylor,63
1470,Jane Doe,34
1471,Eve Smith,36
1472,Bob Wilson,29
1473,Alex Brown,39
1474,Sara Doe,47
1475,Bob Lee,60
1476,Tom Brown,58
1477,Jane Smith,31
1478,Jane Wilson,49
1479,Bob Smith,50
1480,Sara Smith,42
1481,Tom Lee,50
1482,Sara Brown,46
1483,Alex Wilson,46
1484,Sara Smith,25
1485,Jane Wilson,67
1486,Jane Doe,40
1487,Jane Doe,51
1488,Alex Doe,61
1489,Jane Doe,37
1490,Bob Lee,30
1491,Alice Lee,45
1492,Tom Doe,66
1493,Alex Taylor,39
1494,Eve Wilson,61
1495,Tom Taylor,54
1496,Alex Doe,55
1497,Alex Smith,53
1498,Alice Brown,20
1499,Alex Lee,62
1500,Alex Brown,30
1501,Alex Brown,26
1502,Alice Doe,47
1503,Jane Taylor,24
1504,Sara Taylor,20
1505,John Wilson,42
1506,Alex Taylor,47
1507,Tom Lee,47
1508,Alex Brown,55
1509,Eve Lee,56
1510,Alice Brown,47
1511,Eve Wilson,23
1512,Eve Wilson,67
1513,Alex Brown,53
1514,Bob Brown,57
1515,John Taylor,38
1516,Bob Doe,59
1517,Eve Lee,35
1518,Alice Smith,19
1519,Eve Smith,61
1520,Bob Taylor,63
1521,Eve Wilson,22
1522,Tom Doe,18
1523,Eve Doe,55
1524,Tom Wilson,33
1525,Jane Lee,25
1526,Jane Taylor,51
1527,Jane Taylor,52
1528,Sara Wilson,60
1529,John Wilson,65
1530,John Brown,37
1531,Sara Doe,66
1532,Tom Doe,23
1533,Alex Brown,50
1534,Alex Wilson,56
1535,John Lee,65
1536,John Smith,19
1537,Eve Brown,41
1538,Tom Smith,32
1539,Alice Smith,64
1540,Sara Taylor,65
1541,Tom Wilson,53
1542,Jane Lee,26
1543,Jane Doe,51
1544,Bob Brown,32
1545,Bob Wilson,42
1546,Bob Brown,40
1547,Sara Taylor,39
1548,Sara Doe,33
1549,Bob Brown,23
1550,Sara Doe,38
1551,Tom Doe,37
1552,Alice Doe,56
1553,Eve Wilson,38
1554,Alex Doe,63
1555,Alex Lee,50
1556,Bob Lee,24
1557,Alice Brown,37
1558,Alex Taylor,57
1559,Tom Doe,62
1560,Eve Lee,25
1561,Alex Wilson,19
1562,John Smith,51
1563,Jane Brown,56
1564,Alice Wilson,21
1565,John Brown,30
1566,Alex Smith,58
1567,Jane Taylor,64
1568,Tom Lee,62
1569,Eve Doe,52
1570,Jane Taylor,27
1571,John Taylor,45
1572,Tom Smith,32
1573,Sara Doe,27
1574,Sara Wilson,24
1575,Eve Wilson,26
1576,Eve Doe,40
1577,Sara Lee,32
1578,Tom Wilson,66
1579,Alice Smith,30
1580,Jane Taylor,61
1581,Bob Doe,18
1582,Bob Wilson,62
1583,Alex Smith,29
1584,Alice Smith,53
1585,Sara Wilson,46
1586,Eve Wilson,40
1587,Tom Smith,55
1588,Eve Taylor,58
1589,Alex Lee,61
1590,Eve Smith,50
1591,Tom Taylor,34
1592,Alice Taylor,39
1593,Jane Taylor,36
1594,Alex Lee,22
1595,John Doe,51
1596,Eve Lee,51
1597,Bob Wilson,40
1598,Alice Brown,23
1599,Alex Doe,56
1600,Tom Wilson,44
1601,John Brown,60
1602,Sara Lee,39
1603,Eve Taylor,23
1604,Eve Taylor,42
1605,Sara Wilson,44
1606,Alice Doe,50
1607,Alice Taylor,36
1608,Jane Doe,60
1609,Alice Smith,61
1610,Tom Doe,36
1611,Eve Brown,40
1612,John Wilson,34
1613,Eve Wilson,40
1614,Sara Wilson,49
1615,Alex Taylor,43
1616,Tom Smith,50
1617,Sara Lee,24
1618,Alice Wilson,31
1619,John Wilson,51
1620,Sara Lee,20
1621,Sara Taylor,65
1622,Eve Brown,66
1623,Eve Doe,61
1624,Sara Wilson,63
1625,Bob Lee,48
1626,Jane Doe,35
1627,Sara Wilson,31
1628,John Brown,65
1629,Eve Lee,64
1630,Tom Wilson,29
1631,John Doe,41
1632,Jane Doe,18
1633,Jane Taylor,53
1634,Jane Smith,19
1635,Eve Lee,19
1636,Alice Smith,32
1637,Jane Brown,54
1638,Sara Lee,36
1639,John Smith,29
1640,Jane Taylor,60
1641,Alice Wilson,64
1642,Tom Brown,23
1643,Jane Wilson,32
1644,Jane Smith,38
1645,Eve Lee,27
1646,Alice Doe,29
1647,Tom Doe,58
1648,Sara Taylor,48
1649,Alice Lee,56
1650,Alice Wilson,67
1651,Alex Wilson,47
1652,Eve Brown,21
1653,Jane Doe,59
1654,Bob Smith,39
1655,Jane Smith,47
1656,Alex Taylor,38
1657,John Brown,30
1658,Jane Wilson,33
1659,Tom Brown,51
1660,John Doe,29
1661,Alex Wilson,27
1662,Jane Taylor,40
1663,Sara Lee,32
1664,Alex Brown,26
1665,Eve Taylor,29
1666,Jane Smith,29
1667,Alice Smith,28
1668,Eve Lee,18
1669,John Brown,52
1670,Alex Brown,32
1671,Tom Wilson,59
1672,Eve Taylor,30
1673,John Wilson,43
1674,Alice Brown,49
1675,Bob Brown,65
1676,Alice Wilson,41
1677,Alice Taylor,59
1678,Bob Lee,36
1679,Alice Wilson,30
1680,Bob Lee,56
1681,Jane Wilson,27
1682,Alex Brown,67
1683,Alex Wilson,18
1684,Alex Doe,56
1685,Alice Smith,35
1686,John Wilson,33
1687,Alice Smith,38
1688,Bob Smith,20
1689,Sara Wilson,31
1690,Jane Taylor,21
1691,Sara Taylor,62
1692,Jane Wilson,29
1693,Bob Brown,36
1694,Jane Smith,50
1695,Tom Taylor,55
1696,Jane Lee,59
1697,Tom Wilson,56
1698,Eve Taylor,28
1699,Alex Brown,52
1700,Sara Taylor,34
1701,Eve Doe,62
1702,John Smith,40
1703,Sara Smith,29
1704,Jane Wilson,54
1705,John Lee,60
1706,John Smith,57
1707,Tom Taylor,34
1708,John Doe,56
1709,Jane Smith,62
1710,Alex Lee,21
1711,Jane Wilson,54
1712,Eve Taylor,52
1713,Tom Wilson,22
1714,Sara Doe,50
1715,Alex Brown,21
1716,Alice Smith,30
1717,Bob Lee,52
1718,Sara Smith,32
1719,Jane Brown,20
1720,Jane Doe,52
1721,Alice Wilson,43
1722,Bob Taylor,40
1723,John Wilson,55
1724,Alex Wilson,62
1725,John Wilson,39
1726,Alice Taylor,32
1727,Alex Lee,56
1728,Alice Taylor,62
1729,Bob Smith,18
1730,Tom Taylor,57
1731,John Smith,63
1732,Tom Smith,55
1733,Jane Doe,49
1734,Jane Taylor,25
1735,John Wilson,41
1736,John Doe,53
1737,Jane Wilson,26
1738,Bob Taylor,36
1739,Tom Lee,52
1740,Alice Doe,27
1741,Tom Brown,42
1742,Bob Smith,66
1743,Alex Wilson,44
1744,Alex Taylor,63
1745,Alex Brown,21
1746,Eve Wilson,24
1747,Bob Wilson,50
1748,Eve Smith,63
1749,John Smith,50
1750,Alex Wilson,57
1751,Alice Doe,23
1752,Alice Brown,33
1753,Jane Doe,32
1754,Alex Smith,62
1755,Eve Brown,32
1756,Alice Taylor,40
1757,Eve Doe,19
1758,Sara Brown,62
1759,Eve Smith,58
1760,Alex Doe,54
1761,Bob Brown,43
1762,Bob Taylor,23
1763,Tom Brown,56
1764,Alex Wilson,53
1765,Jane Taylor,42
1766,Jane Brown,63
1767,Tom Smith,46
1768,Bob Taylor,61
1769,Tom Taylor,58
1770,Tom Taylor,59
1771,Jane Taylor,63
1772,Alice Doe,46
1773,Alex Taylor,64
1774,Bob Smith,41
1775,John Wilson,27
1776,Bob Smith,38
1777,Jane Doe,56
1778,Tom Brown,46
1779,Jane Doe,44
1780,Alice Smith,53
1781,Alex Doe,60
1782,Jane Smith,56
1783,John Brown,38
1784,John Doe,29
1785,Alice Smith,46
1786,Sara Lee,46
1787,Eve Wilson,45
1788,Alex Smith,23
1789,Eve Taylor,59
1790,Tom Wilson,58
1791,Tom Lee,33
1792,Alex Smith,65
1793,Alice Smith,37
1794,Sara Smith,35
1795,Alex Wilson,48
1796,Bob Taylor,34
1797,John Smith,63
1798,Bob Lee,33
1799,Sara Lee,26
1800,Jane Taylor,58
1801,Alice Doe,48
1802,Bob Taylor,29
1803,Tom Doe,30
1804,Sara Wilson,29
1805,Sara Taylor,29
1806,John Wilson,30
1807,Sara Lee,55
1808,John Smith,66
1809,Tom Lee,21
1810,Tom Smith,64
1811,Bob Taylor,47
1812,Alex Wilson,64
1813,Eve Taylor,45
1814,Sara Lee,67
1815,Bob Brown,41
1816,Sara Lee,61
1817,Alice Wilson,38
1818,Tom Doe,27
1819,Alex Doe,45
1820,Jane Brown,38
1821,Jane Wilson,65
1822,Alice Smith,32
1823,Alice Doe,64
1824,Alex Taylor,62
1825,Alice Wilson,50
1826,Tom Smith,31
1827,John Lee,56
1828,Sara Smith,48
1829,John Lee,37
1830,Alex Doe,30
1831,Sara Doe,54
1832,Jane Taylor,19
1833,Sara Lee,32
1834,Jane Lee,34
1835,Alex Lee,19
1836,Tom Brown,40
1837,Alex Brown,38
1838,Tom Doe,45
1839,Alice Smith,50
1840,Bob Doe,32
1841,Eve Lee,23
1842,John Brown,26
1843,Alex Wilson,28
1844,Alex Doe,28
1845,John Smith,33
1846,Eve Lee,52
1847,Alice Wilson,35
1848,Jane Brown,52
1849,Bob Brown,33
1850,Sara Doe,18
1851,Bob Taylor,23
1852,Jane Taylor,33
1853,Alex Wilson,35
1854,Sara Brown,66
1855,Alex Brown,29
1856,Sara Doe,50
1857,Eve Taylor,36
1858,John Brown,46
1859,Eve Doe,31
1860,Sara Smith,52
1861,Alice Doe,24
1862,Alice Wilson,28
1863,Sara Doe,64
1864,Alex Brown,43
1865,Jane Wilson,21
1866,Alice Doe,53
1867,Sara Doe,57
1868,John Taylor,18
1869,Jane Taylor,57
1870,Tom Smith,59
1871,Bob Doe,36
1872,Eve Smith,40
1873,Eve Doe,55
1874,Alice Taylor,34
1875,Tom Brown,35
1876,Bob Taylor,20
1877,Eve Wilson,32
1878,John Doe,59
1879,Jane Doe,57
1880,John Smith,44
1881,John Lee,31
1882,Bob Wilson,20
1883,Eve Brown,43
1884,Alice Doe,30
1885,Bob Brown,40
1886,John Brown,47
1887,Sara Smith,22
1888,John Lee,27
1889,Eve Brown,53
1890,Eve Taylor,43
1891,John Brown,56
1892,Alice Smith,60
1893,Sara Doe,41
1894,Jane Smith,67
1895,Sara Doe,57
1896,Bob Smith,59
1897,Eve Wilson,59
1898,Bob Wilson,62
1899,Eve Brown,24
1900,Bob Wilson,32
1901,Alice Doe,28
1902,Alex Brown,43
1903,Sara Doe,21
1904,Bob Brown,48
1905,Alice Smith,57
1906,Jane Lee,43
1907,Alex Taylor,19
1908,Alice Wilson,40
1909,John Smith,49
1910,Alice Lee,48
1911,Alex Lee,19
1912,John Wilson,22
1913,Bob Doe,64
1914,Bob Brown,35
1915,Sara Smith,25
1916,Bob Doe,45
1917,Bob Smith,67
1918,Jane Doe,21
1919,Tom Wilson,41
1920,Tom Taylor,46
1921,Bob Lee,49
1922,Jane Doe,33
1923,Bob Wilson,64
1924,Sara Lee,36
1925,Eve Brown,27
1926,Sara Doe,34
1927,Eve Wilson,38
1928,Alice Wilson,60
1929,Bob Smith,54
1930,Bob Taylor,27
1931,Eve Doe,29
1932,Eve Lee,26
1933,Alex Smith,55
1934,Jane Wilson,29
1935,Eve Wilson,21
1936,Alex Lee,45
1937,Alex Wilson,41
1938,Tom Lee,27
1939,Eve Doe,53
1940,Jane Wilson,28
1941,Alice Taylor,67
1942,Tom Lee,45
1943,Sara Smith,51
1944,Tom Wilson,65
1945,Jane Smith,66
1946,Jane Brown,56
1947,Eve Wilson,24
1948,Bob Doe,67
1949,Jane Taylor,52
1950,Tom Doe,66
1951,John Smith,34
1952,John Wilson,42
1953,Eve Lee,49
1954,Jane Brown,21
1955,Alex Lee,59
1956,Eve Wilson,45
1957,Alice Wilson,26
1958,Eve Doe,21
1959,John Brown,41
1960,Eve Taylor,64
1961,Alice Lee,59
1962,Sara Taylor,18
1963,Tom Wilson,23
1964,Sara Doe,20
1965,Alice Brown,63
1966,Alice Wilson,28
1967,Jane Brown,20
1968,Sara Wilson,32
1969,Tom Doe,58
1970,Sara Taylor,18
1971,John Wilson,48
1972,Alice Smith,39
1973,John Doe,42
1974,Eve Brown,25
1975,Eve Brown,23
1976,Bob Brown,51
1977,John Wilson,44
1978,Jane Brown,65
1979,Alex Wilson,53
1980,Alex Doe,46
1981,Bob Smith,47
1982,Alex Smith,34
1983,Bob Wilson,33
1984,Tom Doe,55
1985,John Doe,23
1986,Alex Taylor,48
1987,Sara Smith,67
1988,Bob Brown,61
1989,Jane Doe,48
1990,Jane Brown,22
1991,Alex Taylor,28
1992,John Brown,50
1993,Alice Wilson,37
1994,Eve Lee,59
1995,Sara Smith,39
1996,John Wilson,44
1997,Sara Doe,27
1998,Sara Lee,47
1999,Eve Brown,28
2000,Jane Taylor,24
2001,Bob Doe,31
2002,Eve Brown,35
2003,Sara Taylor,20
2004,Jane Lee,35
2005,Bob Smith,67
2006,Jane Smith,56
2007,Tom Taylor,45
2008,John Doe,33
2009,John Smith,65
2010,Eve Doe,18
2011,Tom Lee,51
2012,Tom Wilson,66
2013,Alex Brown,61
2014,Alex Taylor,47
2015,Alex Brown,63
2016,Tom Wilson,28
2017,Sara Brown,49
2018,Alex Taylor,27
2019,Alex Wilson,39
2020,Tom Smith,32
2021,Alex Wilson,58
2022,Sara Smith,27
2023,Alex Lee,19
2024,Alex Brown,31
2025,Bob Wilson,44
2026,Sara Wilson,59
2027,Alex Brown,66
2028,John Brown,46
2029,Sara Lee,62
2030,Tom Wilson,58
2031,Jane Taylor,27
2032,Jane Brown,42
2033,Tom Taylor,33
2034,Jane Wilson,23
2035,Tom Brown,29
2036,Sara Brown,49
2037,John Wilson,29
2038,Eve Taylor,20
2039,Alex Wilson,63
2040,Jane Smith,28
2041,Alice Smith,21
2042,Eve Brown,31
2043,Sara Lee,40
2044,Alice Doe,30
2045,Eve Doe,29
2046,Alex Taylor,23
2047,Jane Lee,38
2048,Tom Lee,50
2049,Alice Taylor,20
2050,Bob Taylor,56
2051,Tom Lee,21
2052,Alex Doe,38
2053,John Doe,31
2054,Tom Lee,18
2055,Tom Doe,22
2056,Jane Wilson,45
2057,Alex Smith,64
2058,Bob Wilson,30
2059,Eve Taylor,59
2060,Alex Wilson,23
2061,Alex Smith,30
2062,Eve Doe,28
2063,Alice Lee,22
2064,Tom Brown,46
2065,Alice Wilson,67
2066,Alex Smith,28
2067,Eve Wilson,34
2068,Tom Lee,61
2069,John Lee,56
2070,Alice Taylor,18
2071,Tom Doe,43
2072,Alice Smith,23
2073,Bob Doe,35
2074,John Brown,56
2075,Eve Wilson,47
2076,Tom Smith,20
2077,Alice Smith,31
2078,Alex Smith,65
2079,John Lee,27
2080,Alex Smith,65
2081,Alex Taylor,35
2082,Eve Smith,24
2083,Sara Lee,44
2084,Bob Taylor,34
2085,Sara Taylor,43
2086,Alice Wilson,51
2087,Alex Smith,67
2088,John Lee,20
2089,Tom Brown,19
2090,John Smith,31
2091,Sara Lee,29
2092,John Wilson,26
2093,Eve Taylor,41
2094,John Lee,48
2095,John Brown,58
2096,Bob Lee,22
2097,Sara Taylor,58
2098,John Taylor,48
2099,Eve Taylor,44
2100,Sara Taylor,59
2101,Tom Brown,48
2102,Alex Smith,26
2103,Eve Taylor,23
2104,Bob Brown,40
2105,Tom Taylor,51
2106,John Brown,52
2107,Tom Wilson,44
2108,Tom Lee,63
2109,John Wilson,28
2110,Alice Doe,63
2111,Alex Doe,18
2112,Alex Lee,42
2113,Eve Smith,36
2114,Tom Brown,62
2115,Tom Smith,20
2116,John Doe,57
2117,Sara Taylor,33
2118,Jane Taylor,67
2119,John Wilson,36
2120,Sara Wilson,31
2121,Sara Smith,24
2122,Alex Lee,47
2123,Alice Taylor,21
2124,Bob Wilson,39
2125,Sara Brown,33
2126,Jane Lee,18
2127,John Lee,65
2128,Alice Doe,61
2129,Eve Taylor,42
2130,Bob Brown,43
2131,John Brown,67
2132,Alex Brown,39
2133,Alice Smith,52
2134,Alice Doe,43
2135,Bob Taylor,33
2136,Alex Doe,30
2137,Bob Doe,21
2138,John Doe,59
2139,Alice Smith,64
2140,Jane Brown,47
2141,Alex Taylor,21
2142,Sara Smith,65
2143,John Smith,29
2144,Sara Taylor,44
2145,Jane Lee,35
2146,Tom Brown,18
2147,Tom Brown,54
2148,John Brown,33
2149,Eve Lee,30
2150,Sara Brown,42
2151,Alex Smith,43
2152,Alice Smith,24
2153,Bob Wilson,60
2154,Tom Brown,56
2155,Alice Smith,20
2156,John Lee,44
2157,Alice Wilson,54
2158,Tom Taylor,34
2159,Jane Brown,60
2160,Alice Brown,32
2161,John Brown,54
2162,Sara Wilson,62
2163,Bob Brown,19
2164,Eve Doe,57
2165,Alice Taylor,21
2166,Sara Wilson,57
2167,Eve Doe,19
2168,Sara Smith,58
2169,Alex Lee,28
2170,Eve Brown,48
2171,John Lee,35
2172,Eve Wilson,26
2173,Tom Taylor,18
2174,Alice Lee,19
2175,Eve Smith,45
2176,Eve Lee,66
2177,John Taylor,26
2178,Tom Lee,39
2179,John Doe,28
2180,John Doe,48
2181,Alice Brown,30
2182,Eve Smith,20
2183,Sara Brown,60
2184,Alex Doe,23
2185,Bob Brown,51
2186,John Smith,67
2187,Tom Doe,33
2188,John Wilson,31
2189,Jane Brown,52
2190,Bob Doe,34
2191,Jane Lee,21
2192,Eve Taylor,18
2193,Jane Doe,36
2194,Bob Taylor,34
2195,Alice Wilson,39
2196,Eve Wilson,64
2197,John Brown,47
2198,Tom Brown,20
2199,Jane Wilson,67
2200,Eve Smith,36
2201,Sara Lee,40
2202,John Brown,40
2203,Alex Wilson,22
2204,Tom Lee,56
2205,Alice Smith,60
2206,Jane Lee,65
2207,Sara Smith,28
2208,Sara Lee,28
2209,Jane Taylor,50
2210,Alice Taylor,27
2211,Tom Brown,41
2212,Bob Lee,64
2213,Alex Lee,19
2214,Alice Lee,39
2215,John Doe,44
2216,Bob Lee,52
2217,Jane Brown,50
2218,Alice Taylor,45
2219,John Lee,29
2220,John Smith,22
2221,Jane Lee,28
2222,Alice Smith,40
2223,Alex Lee,24
2224,John Brown,64
2225,Jane Lee,26
2226,Alice Lee,53
2227,Eve Wilson,30
2228,Tom Taylor,49
2229,Alice Taylor,67
2230,Alice Taylor,26
2231,Bob Doe,20
2232,Alex Brown,37
2233,Alex Doe,64
2234,Bob Brown,49
2235,Jane Smith,22
2236,Eve Smith,23
2237,Eve Lee,27
2238,Alex Wilson,24
2239,Tom Taylor,25
2240,Alice Lee,21
2241,John Taylor,36
2242,Alex Doe,34
2243,Eve Smith,64
2244,Alice Wilson,55
2245,Jane Taylor,46
2246,Jane Wilson,29
2247,John Taylor,57
2248,Bob Taylor,55
2249,Bob Wilson,49
2250,Alex Wilson,21
2251,Bob Brown,30
2252,Eve Doe,34
2253,Jane Doe,63
2254,Tom Doe,63
2255,Jane Wilson,60
2256,Bob Taylor,64
2257,Eve Lee,64
2258,Alice Wilson,29
2259,Eve Smith,39
2260,John Lee,56
2261,Alice Lee,64
2262,Jane Wilson,24
2263,Sara Doe,22
2264,Sara Brown,45
2265,Bob Lee,40
2266,Tom Brown,30
2267,Jane Doe,38
2268,Eve Taylor,46
2269,Alice Brown,51
2270,John Lee,18
2271,Jane Wilson,37
2272,Eve Lee,28
2273,Alex Taylor,52
2274,Jane Doe,60
2275,John Lee,62
2276,Alice Taylor,30
2277,Jane Wilson,48
2278,John Lee,55
2279,Sara Taylor,48
2280,Bob Smith,32
2281,John Smith,24
2282,Alex Smith,36
2283,Alice Wilson,59
2284,Eve Doe,41
2285,Bob Brown,65
2286,Jane Wilson,57
2287,Jane Wilson,51
2288,John Doe,51
2289,John Smith,49
2290,Tom Brown,63
2291,Alice Wilson,54
2292,Alice Doe,61
2293,Eve Smith,38
2294,Sara Doe,42
2295,Alex Lee,42
2296,John Lee,19
2297,Alex Brown,44
2298,Alice Taylor,25
2299,Eve Lee,61
2300,Eve Taylor,40
2301,Bob Wilson,30
2302,Bob Lee,37
2303,Jane Taylor,18
2304,John Wilson,27
2305,Alex Doe,20
2306,Alice Taylor,19
2307,Jane Brown,28
2308,Eve Brown,23
2309,Eve Taylor,27
2310,Eve Wilson,49
2311,Sara Smith,19
2312,Jane Wilson,39
2313,Bob Lee,58
2314,Jane Lee,59
2315,Tom Brown,56
2316,John Lee,43
2317,Tom Wilson,42
2318,John Doe,32
2319,John Wilson,48
2320,Alice Smith,26
2321,Eve Smith,60
2322,Alice Lee,59
2323,John Smith,30
2324,Jane Brown,34
2325,Sara Wilson,49
2326,Alex Lee,45
2327,John Lee,52
2328,Eve Wilson,64
2329,Alice Taylor,33
2330,Sara Lee,38
2331,Sara Lee,40
2332,Alice Taylor,37
2333,John Taylor,44
2334,Alex Taylor,51
2335,Sara Doe,25
2336,Alice Lee,40
2337,Eve Brown,47
2338,Alice Brown,60
2339,Alex Smith,41
2340,Eve Taylor,48
2341,Jane Smith,26
2342,Tom Wilson,59
2343,Alice Smith,51
2344,Jane Doe,48
2345,Bob Smith,21
2346,Alex Doe,41
2347,Sara Wilson,44
2348,Sara Smith,25
2349,Alex Smith,19
2350,Alex Lee,56
2351,Eve Doe,43
2352,Bob Doe,43
2353,Bob Lee,47
2354,Alice Smith,48
2355,John Smith,45
2356,Alex Wilson,45
2357,John Doe,56
2358,Sara Smith,57
2359,John Wilson,33
2360,Bob Smith,65
2361,Tom Brown,34
2362,John Lee,23
2363,Jane Taylor,56
2364,Jane Wilson,20
2365,Eve Taylor,35
2366,Alice Brown,52
2367,Bob Lee,29
2368,Jane Lee,44
2369,Sara Lee,36
2370,Jane Smith,65
2371,John Brown,64
2372,Alex Wilson,38
2373,Sara Taylor,45
2374,Tom Smith,61
2375,Alex Lee,62
2376,Alex Taylor,61
2377,Alex Smith,56
2378,Alice Lee,52
2379,Bob Smith,57
2380,Tom Lee,23
2381,Alice Smith,57
2382,Alice Smith,36
2383,John Wilson,34
2384,Alice Lee,25
2385,Tom Taylor,20
2386,Alice Brown,47
2387,Bob Brown,30
2388,Jane Smith,61
2389,Jane Wilson,30
2390,Alex Taylor,66
2391,Alice Lee,49
2392,Sara Lee,59
2393,Jane Brown,35
